Año,Mes,Dia,Presidente,Sacos_de_cafe_producidos,Sacos_de_cafe_exportados,Valor_exportacion_(Dolares),Kilos_de_cafe_producidos,Factor_de_rendimiento,Kilos_de_cafe_pergamino,Carga_de_cafe,Precio_interno_diario,Valor_cosecha_(Pesos)
2016,Agosto,8/27/2016,Juan_Manuel_Santos_(P2),38355,41065,8290323,2301290,0.7973876,2886037,23088,795000,18355196960
2016,Agosto,8/28/2016,Juan_Manuel_Santos_(P2),38355,41065,8290323,2301290,0.7973876,2886037,23088,795000,18355196960
2016,Agosto,8/29/2016,Juan_Manuel_Santos_(P2),38355,41065,8290323,2301290,0.7973876,2886037,23088,800000,18470638451
2016,Agosto,8/30/2016,Juan_Manuel_Santos_(P2),38355,41065,8290323,2301290,0.7973876,2886037,23088,810000,18701521431
2016,Agosto,8/31/2016,Juan_Manuel_Santos_(P2),38355,41065,8290323,2301290,0.7973876,2886037,23088,825000,19047845902
2016,Septiembre,9/1/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,860000,17843066534
2016,Septiembre,9/2/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,850000,17635589016
2016,Septiembre,9/3/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,850000,17635589016
2016,Septiembre,9/4/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,850000,17635589016
2016,Septiembre,9/5/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,850000,17635589016
2016,Septiembre,9/6/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,845000,17531850257
2016,Septiembre,9/7/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,835000,17324372739
2016,Septiembre,9/8/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,835000,17324372739
2016,Septiembre,9/9/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,830000,17220633980
2016,Septiembre,9/10/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,830000,17220633980
2016,Septiembre,9/11/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,830000,17220633980
2016,Septiembre,9/12/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,840000,17428111498
2016,Septiembre,9/13/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,834000,17303624987
2016,Septiembre,9/14/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,835000,17324372739
2016,Septiembre,9/15/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,825000,17116895221
2016,Septiembre,9/16/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,870000,18050544052
2016,Septiembre,9/17/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,870000,18050544052
2016,Septiembre,9/18/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,870000,18050544052
2016,Septiembre,9/19/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,885000,18361760328
2016,Septiembre,9/20/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,900000,18672976605
2016,Septiembre,9/21/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,900000,18672976605
2016,Septiembre,9/22/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,880000,18258021569
2016,Septiembre,9/23/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,880000,18258021569
2016,Septiembre,9/24/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,880000,18258021569
2016,Septiembre,9/25/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,880000,18258021569
2016,Septiembre,9/26/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,895000,18569237846
2016,Septiembre,9/27/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,897000,18610733350
2016,Septiembre,9/28/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,895000,18569237846
2016,Septiembre,9/29/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,855000,17739327775
2016,Septiembre,9/30/2016,Juan_Manuel_Santos_(P2),34467,33733,6900000,2068000,0.7973876,2593469,20748,870000,18050544052
2016,Octubre,10/1/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,870000,23566957901
2016,Octubre,10/2/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,870000,23566957901
2016,Octubre,10/3/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,865000,23431515614
2016,Octubre,10/4/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,870000,23566957901
2016,Octubre,10/5/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,885000,23973284761
2016,Octubre,10/6/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,855000,23160631041
2016,Octubre,10/7/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,860000,23296073327
2016,Octubre,10/8/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,860000,23296073327
2016,Octubre,10/9/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,860000,23296073327
2016,Octubre,10/10/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,895000,24244169335
2016,Octubre,10/11/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,890000,24108727048
2016,Octubre,10/12/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,895000,24244169335
2016,Octubre,10/13/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,900000,24379611622
2016,Octubre,10/14/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,910000,24650496195
2016,Octubre,10/15/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,910000,24650496195
2016,Octubre,10/16/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,910000,24650496195
2016,Octubre,10/17/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,915000,24785938482
2016,Octubre,10/18/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,920000,24921380769
2016,Octubre,10/19/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,920000,24921380769
2016,Octubre,10/20/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,915000,24785938482
2016,Octubre,10/21/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,920000,24921380769
2016,Octubre,10/22/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,920000,24921380769
2016,Octubre,10/23/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,920000,24921380769
2016,Octubre,10/24/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,925000,25056823056
2016,Octubre,10/25/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,970000,26275803637
2016,Octubre,10/26/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,978000,26492511296
2016,Octubre,10/27/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,985000,26682130497
2016,Octubre,10/28/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,990000,26817572784
2016,Octubre,10/29/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,990000,26817572784
2016,Octubre,10/30/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,990000,26817572784
2016,Octubre,10/31/2016,Juan_Manuel_Santos_(P2),45000,39677,8161290,2700000,0.7973876,3386057,27088,990000,26817572784
2016,Noviembre,11/1/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,985000,32670786453
2016,Noviembre,11/2/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1005000,33334152676
2016,Noviembre,11/3/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1020000,33831677342
2016,Noviembre,11/4/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1050000,34826726676
2016,Noviembre,11/5/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1050000,34826726676
2016,Noviembre,11/6/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1050000,34826726676
2016,Noviembre,11/7/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1065000,35324251343
2016,Noviembre,11/8/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1000000,33168311120
2016,Noviembre,11/9/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1020000,33831677342
2016,Noviembre,11/10/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1000000,33168311120
2016,Noviembre,11/11/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,985000,32670786453
2016,Noviembre,11/12/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,985000,32670786453
2016,Noviembre,11/13/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,985000,32670786453
2016,Noviembre,11/14/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1000000,33168311120
2016,Noviembre,11/15/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1005000,33334152676
2016,Noviembre,11/16/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1007000,33400489298
2016,Noviembre,11/17/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1000000,33168311120
2016,Noviembre,11/18/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1020000,33831677342
2016,Noviembre,11/19/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1020000,33831677342
2016,Noviembre,11/20/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1020000,33831677342
2016,Noviembre,11/21/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1020000,33831677342
2016,Noviembre,11/22/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1015000,33665835787
2016,Noviembre,11/23/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1007000,33400489298
2016,Noviembre,11/24/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,1007000,33400489298
2016,Noviembre,11/25/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,995000,33002469564
2016,Noviembre,11/26/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,995000,33002469564
2016,Noviembre,11/27/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,995000,33002469564
2016,Noviembre,11/28/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,990000,32836628009
2016,Noviembre,11/29/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,980000,32504944898
2016,Noviembre,11/30/2016,Juan_Manuel_Santos_(P2),55100,44333,9200000,3306000,0.7973876,4146039,33168,950000,31509895564
2016,Diciembre,12/1/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,900000,23051403390
2016,Diciembre,12/2/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,910000,23307530094
2016,Diciembre,12/3/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,910000,23307530094
2016,Diciembre,12/4/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,910000,23307530094
2016,Diciembre,12/5/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,895000,22923340038
2016,Diciembre,12/6/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,870000,22283023277
2016,Diciembre,12/7/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,860000,22026896573
2016,Diciembre,12/8/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,860000,22026896573
2016,Diciembre,12/9/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,850000,21770769868
2016,Diciembre,12/10/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,850000,21770769868
2016,Diciembre,12/11/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,850000,21770769868
2016,Diciembre,12/12/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,860000,22026896573
2016,Diciembre,12/13/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,870000,22283023277
2016,Diciembre,12/14/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,870000,22283023277
2016,Diciembre,12/15/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,875000,22411086629
2016,Diciembre,12/16/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,875000,22411086629
2016,Diciembre,12/17/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,875000,22411086629
2016,Diciembre,12/18/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,875000,22411086629
2016,Diciembre,12/19/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,885000,22667213334
2016,Diciembre,12/20/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,870000,22283023277
2016,Diciembre,12/21/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,875000,22411086629
2016,Diciembre,12/22/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,845000,21642706516
2016,Diciembre,12/23/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,830000,21258516460
2016,Diciembre,12/24/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,830000,21258516460
2016,Diciembre,12/25/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,830000,21258516460
2016,Diciembre,12/26/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,830000,21258516460
2016,Diciembre,12/27/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,810000,20746263051
2016,Diciembre,12/28/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,820000,21002389755
2016,Diciembre,12/29/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,825000,21130453108
2016,Diciembre,12/30/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,835000,21386579812
2016,Diciembre,12/31/2016,Juan_Manuel_Santos_(P2),42548,46774,10161290,2552903,0.7973876,3201584,25613,835000,21386579812
2017,Enero,1/1/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,835000,22217260223
2017,Enero,1/2/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,835000,22217260223
2017,Enero,1/3/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,830000,22084222737
2017,Enero,1/4/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,850000,22616372683
2017,Enero,1/5/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,860000,22882447655
2017,Enero,1/6/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,845000,22483335196
2017,Enero,1/7/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,845000,22483335196
2017,Enero,1/8/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,845000,22483335196
2017,Enero,1/9/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,850000,22616372683
2017,Enero,1/10/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,880000,23414597601
2017,Enero,1/11/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,900000,23946747546
2017,Enero,1/12/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,890000,23680672574
2017,Enero,1/13/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,890000,23680672574
2017,Enero,1/14/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,890000,23680672574
2017,Enero,1/15/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,890000,23680672574
2017,Enero,1/16/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,890000,23680672574
2017,Enero,1/17/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,890000,23680672574
2017,Enero,1/18/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,890000,23680672574
2017,Enero,1/19/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,900000,23946747546
2017,Enero,1/20/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,910000,24212822519
2017,Enero,1/21/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,910000,24212822519
2017,Enero,1/22/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,910000,24212822519
2017,Enero,1/23/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,920000,24478897492
2017,Enero,1/24/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,910000,24212822519
2017,Enero,1/25/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,910000,24212822519
2017,Enero,1/26/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,905000,24079785033
2017,Enero,1/27/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,905000,24079785033
2017,Enero,1/28/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,905000,24079785033
2017,Enero,1/29/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,905000,24079785033
2017,Enero,1/30/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,900000,23946747546
2017,Enero,1/31/2017,Juan_Manuel_Santos_(P2),41129,36710,7806452,2467742,0.7419689,3325937,26607,885000,23547635087
2017,Febrero,2/1/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,885000,26438651462
2017,Febrero,2/2/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,855000,25542425989
2017,Febrero,2/3/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,845000,25243684164
2017,Febrero,2/4/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,845000,25243684164
2017,Febrero,2/5/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,845000,25243684164
2017,Febrero,2/6/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,840000,25094313252
2017,Febrero,2/7/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,835000,24944942340
2017,Febrero,2/8/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,845000,25243684164
2017,Febrero,2/9/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,860000,25691796901
2017,Febrero,2/10/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,855000,25542425989
2017,Febrero,2/11/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,855000,25542425989
2017,Febrero,2/12/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,855000,25542425989
2017,Febrero,2/13/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,855000,25542425989
2017,Febrero,2/14/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,850000,25393055077
2017,Febrero,2/15/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,860000,25691796901
2017,Febrero,2/16/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,865000,25841167813
2017,Febrero,2/17/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,880000,26289280550
2017,Febrero,2/18/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,880000,26289280550
2017,Febrero,2/19/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,880000,26289280550
2017,Febrero,2/20/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,880000,26289280550
2017,Febrero,2/21/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,890000,26588022374
2017,Febrero,2/22/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,885000,26438651462
2017,Febrero,2/23/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,875000,26139909638
2017,Febrero,2/24/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,855000,25542425989
2017,Febrero,2/25/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,855000,25542425989
2017,Febrero,2/26/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,855000,25542425989
2017,Febrero,2/27/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,830000,24795571428
2017,Febrero,2/28/2017,Juan_Manuel_Santos_(P2),46179,42214,9071429,2770714,0.7419689,3734273,29874,845000,25243684164
2017,Marzo,3/1/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,865000,18412388113
2017,Marzo,3/2/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,870000,18518818102
2017,Marzo,3/3/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,870000,18518818102
2017,Marzo,3/4/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,870000,18518818102
2017,Marzo,3/5/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,870000,18518818102
2017,Marzo,3/6/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,855000,18199528135
2017,Marzo,3/7/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,855000,18199528135
2017,Marzo,3/8/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,865000,18412388113
2017,Marzo,3/9/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,860000,18305958124
2017,Marzo,3/10/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,860000,18305958124
2017,Marzo,3/11/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,860000,18305958124
2017,Marzo,3/12/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,860000,18305958124
2017,Marzo,3/13/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,875000,18625248092
2017,Marzo,3/14/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,870000,18518818102
2017,Marzo,3/15/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,860000,18305958124
2017,Marzo,3/16/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,850000,18093098146
2017,Marzo,3/17/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,850000,18093098146
2017,Marzo,3/18/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,850000,18093098146
2017,Marzo,3/19/2017,Juan_Manuel_Santos_(P2),32903,37419,8258065,1974194,0.7419689,2660750,21286,850000,18093098146
